username,engagement,like_count,comment_count,share_count,view_count,hashtags,age_group,relatability_label,relatability_score
anon_2034,0.16,37,15,0,325,"['morningroutine', 'morningcoffee', 'stayathomemom', 'sahm', 'sahmlife', 'toddlermom', 'momof2', 'morningvlog', 'momlifestyle', 'christianmom', 'sahmomsbelike', 'motherhoodjourney', 'christianinfluencer', 'mommorningroutine', '8ammorningroutine', 'homeschoolmommorningroutine']",age3,relatable content,0.7569071054458618
anon_2035,0.0845410628019323,34,1,0,414,"['toddler', 'cook', 'lunch', 'breakfast', 'viral', 'dinner', 'viralvideo', 'momlife', 'easybreakfast', 'sahm', 'momof2', 'easydinner', 'breakfastideas', 'lunchideas', 'easylunch', 'easymeals', 'momtok', 'dinnermeals', 'mealideas', 'toddlermeals', 'whatmytoddlereats']",age3,relatable content,0.3566853404045105
anon_2036,0.0366379310344827,15,1,1,464,"['momlife', 'momhack', 'sahm', 'toddlermom', 'momtok']",age3,relatable content,0.9924102425575256
anon_0906,0.0476190476190476,24,2,0,546,"['sahm', 'toddlermom', 'toddlersoftiktok', 'toddlerthings']",age3,relatable content,0.3709918558597564
anon_2037,0.0671296296296296,49,8,1,864,"['mom', 'twins', 'cooking', 'momlife', 'toddlerlife', 'delivery', 'whatsfordinner', 'workingmom', 'twinmom', 'sahm', 'toddlermom', '2under2', 'doordash', 'momlifebelike', 'dadsofinstagram', 'momsofinstagram', 'momsoftiktok', 'inmymomera']",age3,everyday life situation,0.3590052425861358
anon_2038,0.1469265367316342,65,31,2,667,"['mom', 'grwm', 'momlife', 'boymom', 'sahm', 'toddlermom', 'momtok', 'momsoftiktok']",age3,everyday life situation,0.4892681539058685
anon_2039,0.0721925133689839,77,2,2,1122,"['winter', 'sahm', 'toddlermom', 'schooldropoff', 'girlmom', 'sahmsoftiktok']",age3,relatable content,0.2250065952539444
anon_2040,0.0780065005417118,69,3,0,923,"['parenting', 'momlife', 'funmom', 'thatmom', 'sahm', 'toddlermom', 'momgroup']",age3,relatable content,0.3668504953384399
anon_2041,0.0619718309859154,20,2,0,355,"['toddler', 'read', 'happykids', 'raffle', 'publiclibrary', 'sahm', 'thisisyoursign', 'kidsoftiktok', 'momsoftiktok', 'toddlersoftiktok']",age3,shared experience,0.2882094383239746
anon_2042,0.0519877675840978,15,2,0,327,"['fashion', 'ootd', 'momlife', 'outfitideas', 'sahm', 'toddlermom', 'momblogger', 'momsoftiktok']",age3,everyday life situation,0.4238497614860534
anon_2043,0.0451977401129943,14,2,0,354,"['goodmorning', 'lazymorning', 'fyp', 'sahm', 'toddlersoftiktok']",age3,relatable content,0.7522814869880676
anon_2044,0.2295597484276729,60,13,0,318,"['tuesday', 'coffee', 'fyp', 'sahm', 'foryoupage', 'babiesoftiktok', 'momsoftiktok', 'toddlersoftiktok', 'momcontent']",age3,everyday life situation,0.3243393301963806
anon_2045,0.0632497273718647,257,33,0,4585,"['mom', 'homeworkout', 'picture', 'diary', 'motivation', 'mondaymorning', 'morningrountine', 'youngmom', 'vlog', 'slowlife', 'dayinmylife', 'sahm', 'toddlermom', 'cleanhome', 'picturevlog', 'momworkout', 'mylifeinphoto', 'realisticmorningroutine', 'photovlog', 'momvlog', 'momofboy', 'diarypicture', 'aesthetichome', 'momsoftiktok', 'parentsoftiktok', 'morninginmylife', 'toddlersoftiktok', 'toddlermomlife', 'slowlifestyle', 'stayhomemomlife', 'momerrands', 'ditlofamom', 'realisticmorningvlog', 'momlifestylevlogs']",age3,relatable content,0.6369593739509583
anon_2046,0.104662226450999,102,3,5,1051,"['mom', 'twins', 'moms', 'parenting', 'momlife', 'wegotthis', '5kids', 'elfontheshelf', 'twinmom', 'sahm', 'toddlermom', 'momunfiltered', 'momsoftiktok', 'momsover30', 'momcommunity', 'sahwm', 'millenialparents', 'momhonesty', 'minivansandmessybuns']",age3,relatable content,0.5535192489624023
anon_1690,0.0275190516511431,45,17,3,2362,"['wildbird', 'sahm', 'sahmlife', 'toddlermom', 'momtok', 'toddlertok', 'sleepsack', 'bamboomoms']",age3,relatable content,0.5335307121276855
anon_2047,0.1530054644808743,25,3,0,183,"['wifelife', 'sahm', 'toddlermom', 'momsoftiktok', 'miltok']",age3,relatable content,0.2944854497909546
anon_2048,0.2529960053262317,276,104,0,1502,"['targethaul', 'sahm', 'toddlermom', 'springhaul', 'targetfinds', 'momtok', 'tiktokmoms', 'momsoftiktok', 'momsontiktok', 'toddlerhaul', 'sahmsoftiktok', 'toddlerfinds']",age3,relatable content,0.2684455513954162
anon_2049,0.048689138576779,10,3,0,267,"['screentime', 'sahm', 'toddlermom', 'interactivelearning', 'toddleractivities', 'sahmsoftiktok', 'skillmatics', 'toddlerhomeschool', 'minimizescreentime', 'jumpandlearn']",age3,relatable content,0.9734562039375304
anon_2050,0.0315068493150684,18,5,0,730,"['fun', 'school', 'toddler', 'viral', 'ABC', 'toddlers', 'daycare', 'matching', 'momlife', 'teaching', 'fyp', 'preschool', 'educational', 'montessori', 'musthave', 'earlylearning', 'sahm', 'sahmlife', 'toddlermom', 'earlylearners', 'activitybooks', 'tiktokbacktoschool', 'momoftoddlers', 'momsoftiktok', 'parentsoftiktok', 'toddlertok', 'momoftiktok', 'toddleractivities', 'parentsoftoddlers', 'busybook', 'preschoolmom', 'fypviral', 'toddleractivity', 'preschoolactivities', 'tiktokmademebuyit', 'preschoolathome', 'montessorimom', 'busybooks', 'toddlerlearning', 'montessoriathome', 'teachingontiktok', 'montessoritoddler', 'teachinglittles', 'toddlermusthaves', 'learningmadefun', 'toddleractivitiesathome', 'showcasemademebuyit', 'learningtheoughplay']",age3,relatable content,0.6297248005867004
anon_2051,0.1355685131195335,85,6,2,686,"['reallife', 'mom', 'reality', 'homegoods', 'tjmaxx', 'sahm', 'toddlermom', 'homestuff', 'girlmom', 'momvlog', 'maxxinista']",age3,everyday life situation,0.7567574977874756
anon_2052,0.1313131313131313,54,11,0,495,"['timelapse', 'fyp', 'asmr', 'sahm', 'cleanwithme', 'sourdoughbread', 'workingmoms', 'thisistoolong', 'laboranddeliverynurse', '18monthsapart', 'babiesoftiktok', 'momsoftiktok', 'toddlersoftiktok', 'asmrtiktok', 'sourdoughstarter', 'cleantok', 'postpartumnurse', 'capcut', 'sourdoughtiktok']",age3,relatable content,0.7146950960159302
anon_2053,0.1417797888386123,82,12,0,663,"['fyp', 'helper', 'boymom', 'sahm', 'toddlermom', 'fypage']",age3,relatable content,0.4158297479152679
anon_2054,0.0460667173147316,638,17,12,14479,"['momlife', 'sahm', 'sahmlife', 'toddlermom', 'momsoftiktok', 'sahmsoftiktok', 'pottytraininngtips', 'pottytraininingmama']",age3,relatable content,0.318730741739273
anon_2055,0.1094527363184079,36,6,2,402,"['stitch', 'books', 'parati', 'toys', 'sahm', 'sahw', 'readinglist', 'fypage', 'babiesoftiktok', 'momsoftiktok', 'toddlersoftiktok', 'learningtoys', 'toddlerbooks', 'fypシ゚viral']",age3,relatable content,0.4080718755722046
anon_2056,0.0577716643741403,40,2,0,727,"['havingamoment', 'terribletwos', 'sahm', 'momsoftiktok', 'toddlersoftiktok']",age3,relatable content,0.4917018711566925
anon_2057,0.0842627013630731,47,19,2,807,"['skincareroutine', 'sahm', 'toddlermom', 'homeschoolmom', 'momsoftiktok', 'momselfcare', 'momskincare', 'beginnerskincare', 'blacksahm', 'creatorsearchinsights']",age3,everyday life situation,0.4702811241149902
anon_2058,0.0592592592592592,30,2,0,540,"['memories', 'motherhood', 'momlife', 'fyp', 'boymom', 'sahm', 'sahmlife', 'toddlermom', 'motherhoodlife', 'momsoftiktok', 'toddlersoftiktok', 'momcontent', 'motherhoodunfiltered', 'momcontentcreator']",age3,personal experience,0.9385578632354736
anon_2059,0.0698027314112291,53,31,8,1318,"['boymom', 'sahm', 'contentcreator', 'momtok', 'babiesoftiktok', 'toddlersoftiktok']",age3,relatable content,0.8393993377685547
anon_2060,0.1016949152542373,55,10,1,649,"['sahm', 'toddlermom', 'girlmom', 'capcut', 'playroomideas']",age3,relatable content,0.2550035715103149
anon_1677,0.1424581005586592,38,13,0,358,"['toddler', 'foryou', 'militarywife', 'fyp', 'maree', 'sahm', 'momtok', 'prpackage', 'momsoftiktok', 'openingpr', 'ilovemaree']",age3,relatable content,0.5636792182922363
anon_1989,0.0327380952380952,9,1,1,336,"['toddler', 'independent', 'learning', 'sahm', 'busymom', 'momofmultiples', 'independentplay']",age3,relatable content,0.2530690431594848
anon_2061,0.1616161616161616,13,3,0,99,"['sahm', 'sahmlife', 'toddlertalk', 'funnytoddler', 'funnytoddlers', 'momsoftiktok', 'toddlersoftiktok', 'momsover35']",age3,relatable content,0.646794855594635
anon_2062,0.0328102710413694,22,1,0,701,"['motherhood', 'sahm', 'sahmlife', 'toddlermom', 'girlmom', 'motherhoodjourney']",age3,relatable content,0.2834302186965942
anon_2063,0.1311827956989247,54,7,0,465,"['mama', 'dayinthelife', 'cooking', 'fy', 'sahm', 'toddlermom', 'fypage', 'momsoftiktok']",age3,relatable content,0.3648511469364166
anon_2064,0.045674368619022,80,4,1,1861,"['routine', 'morningroutine', 'freelancer', 'sahm', 'toddlermom', 'socialmediamanager']",age3,everyday life situation,0.3546349108219147
anon_2065,0.0530821917808219,28,3,0,584,"['family', 'boymom', 'dayinmylife', 'sahm', 'momsoftiktok', 'toddlersoftiktok', 'capcut']",age3,everyday life situation,0.4087861180305481
anon_2066,0.1349306431273644,92,15,0,793,"['morning', 'dinos', 'momlife', 'sahm', 'sahmlife', 'toddlermom', 'momtok', 'toddlertok', 'sahmtok']",age3,everyday life situation,0.3115103244781494
anon_0052,0.0354838709677419,30,3,0,930,"['momlife', 'jesuslovesyou', 'fyp', 'sahm', 'toddlermom', 'relatablemom', 'christianmoms', 'momtok', 'momsoftiktok', 'toddlersoftiktok', 'christianmama']",age3,relatable content,0.9460226893424988
anon_2067,0.1366120218579235,35,14,1,366,"['trending', 'viral', 'foryou', 'fyp', 'sahm', 'toddlermom', 'foryoupage', 'viraltiktok', 'momsoftiktok', 'toddlersoftiktok', 'fypシ']",age3,relatable content,0.2355156540870666
anon_2068,0.0268741159830268,87,7,1,3535,"['timeflies', 'toddler', 'firstborn', 'twoyearsold', 'sahm', 'toddlermom', 'toddlertok']",age3,relatable content,0.2669249176979065
anon_2069,0.1034482758620689,34,4,1,377,"['funny', 'tooearly', 'coffee', 'talking', 'hush', 'momlife', 'boymom', 'forevertired', 'wfh', 'sahm', 'momofboys', 'momsoftiktok', 'toddlersoftiktok']",age3,everyday life situation,0.3019513189792633
anon_2070,0.0598269158409632,928,26,0,15946,"['pickyeater', 'papajohns', 'autismmom', 'pizzafordinner', 'sahm', 'toddlermom', 'closetorganization', 'fypage', 'organizewithme', 'nestingmommas', 'sahmeveningroutine']",age3,shared experience,0.2918518185615539
anon_2071,0.1954887218045112,66,38,0,532,"['comewithme', 'momlife', 'thrifting', 'thrift', 'fyp', 'sahm', 'bookhaul', 'kidclothes', 'toddlermom', 'momtok', 'thrifthaul', 'sahmof2', 'secondhand', 'toddlerclothes', 'fypシ', 'thriftedfinds']",age3,everyday life situation,0.3869111239910126
anon_2072,0.1148775894538606,48,11,2,531,"['autumn', 'daughter', 'kids', 'mom', 'toddler', 'kid', 'child', 'fall', 'mother', 'childhood', 'motherhood', 'trending', 'motherdaughter', 'children', 'viral', 'library', 'parents', 'ftm', 'firstborn', 'momlife', 'october', 'halloweencostume', 'sahm', 'toddlermom', 'momtok', 'firstborndaughter', 'kidsoftiktok', 'firstbornchild', 'momsoftiktok', 'toddlersoftiktok']",age3,everyday life situation,0.3861551582813263
anon_2073,0.1386666666666666,44,7,1,375,"['meme', 'sahm', 'toddlermom', 'memecut', 'overstimulatedmom']",age3,everyday life situation,0.6266013383865356
anon_2074,0.0703517587939698,26,2,0,398,"['mom', 'wifey', 'fyp', 'sahm', 'foryoupage', 'momsoftiktok', 'toddlersoftiktok', 'fypシ']",age3,relatable content,0.2655726969242096
anon_2075,0.128668171557562,53,4,0,443,"['caneschicken', 'funnyvideos', 'fyp', 'raisingcanes', 'husbandwife', 'sahm', 'ditl', 'toddlermom', 'couplehumor', 'foryoupage', 'canessauce', 'smallcontentcreator', 'supportsmallcreators']",age3,relatable content,0.6198636889457703
anon_2076,0.0799086757990867,31,4,0,438,"['fyp', 'sahm', 'toddlermom', 'toddlersoftiktok']",age3,relatable content,0.3749770224094391
anon_2077,0.0563798219584569,14,4,1,337,"['dinner', 'sahm', 'sahmlife', 'toddlersoftiktok', 'soupseason', 'sahmsoftiktok', 'whatmytoddlereats']",age3,relatable content,0.6859621405601501
anon_1734,0.1070496083550913,36,4,1,383,"['funny', 'mama', 'trending', 'viral', 'stayathomemom', 'firsttimemom', 'momhumor', 'sahm', 'toddlermom', 'momtok', 'momtent', 'sahmhumor', 'toddlernap']",age3,relatable content,0.2818052172660827
anon_2078,0.0604395604395604,20,2,0,364,"['mama', 'coffee', 'momlife', 'coffeemate', 'stayathomemom', 'sahm', 'newmom', 'toddlermom', 'girlmom', 'coffeemom', 'coffeemama', 'momsoftiktok', 'mamabought', 'makecoffeewithme', 'mommusthave', 'tiredmomchic']",age3,relatable content,0.4994854927062988
anon_2079,0.0506493506493506,74,3,1,1540,"['library', 'sahm', 'sahmlife', 'toddlermom', 'toddlertok', 'librarystorytime']",age3,personal experience,0.2801474928855896
anon_2080,0.1081081081081081,18,2,0,185,"['jokes', 'foryou', 'momlife', 'fy', 'fyp', 'sahm', 'sahmlife', 'toddlermom', 'momof3', 'girlmom', 'momtok', 'momsoftiktok']",age3,relatable content,0.9841673970222472
anon_2081,0.1557075223566544,275,6,15,1901,"['toddlerlife', 'terribletwos', 'sahm', 'sahmlife', 'toddleractivities', 'sahmsoftiktok']",age3,relatable content,0.3471315503120422
anon_2082,0.0732611597211923,443,34,17,6743,"['nerd', 'toddler', 'research', 'themoreyouknow', 'sahm', 'speechdelay', 'phonetics', 'speechtherapy', 'speechsounds']",age3,relatable content,0.9841252565383912
anon_2083,0.1339163417974923,1188,74,9,9491,"['weeknd', 'fyp', 'momof5', 'mexicanmom', 'sahm', 'sahmlife', 'toddlermom', 'momvlog', 'relatablemom', 'momsoftiktok', 'foryoupageofficiall', 'ditlofamom']",age3,relatable content,0.92845356464386
anon_2084,0.2137096774193548,34,18,1,248,"['nature', 'foryou', 'toddlersbelike', 'dreamjob', 'sahm', 'natureathome', 'toddlersoftiktok']",age3,relatable content,0.7291505336761475
anon_2085,0.0794117647058823,19,7,1,340,"['momlife', 'workingmom', 'pregnantmom', 'sahm', 'sahmlife', 'toddlermom', 'momtok', 'momsoftiktok', 'illinoismom']",age3,relatable content,0.3210283517837524
anon_1779,0.1515151515151515,40,5,0,297,"['mama', 'tennessee', 'smalltown', 'realistic', 'vlog', 'sahm', 'toddlermom', 'southernmama', 'kindacrunchy', 'christianmom', 'homeschoolmom', 'bluecollarwife', 'livingroomfamily']",age3,personal experience,0.7842422723770142
anon_2086,0.3725490196078431,673,322,50,2805,"['mom', 'mama', 'mother', 'marriage', 'breaktime', 'marriedlife', 'momlife', 'fyp', 'stayathomemom', 'momhumor', 'sahm', 'toddlermom', 'girlmom', 'womensupportingwomen', 'momtok', 'momsoftiktok', 'smallcontentcreator', 'fypシ']",age3,relatable content,0.9907146096229552
anon_2087,0.0381791483113069,25,1,0,681,"['sahm', 'sahmlife', 'toddlermom', 'momof2']",age3,relatable content,0.9649484753608704
anon_0934,0.1428378904495223,24518,148,3951,200346,"['bible', 'motherhood', 'godisgood', 'parenting', 'christian', 'nc', 'northcarolina', 'momlife', 'christianity', 'fyp', 'parentlife', 'mamalife', 'boymom', 'stayathomemom', 'biblestudy', 'sahm', 'sahmlife', 'toddlermom', 'momof3', 'stayathomemama', 'boymama', 'momofthree', 'discipliningkids', 'momtok', 'christianparents', 'boymomlife', 'foryoupage', 'christiantiktok', 'fypage', 'toddlermama', 'momsoftiktok', 'parentsoftiktok', 'mamaofthree', 'toddlertok', 'toddlersoftiktok', 'toddlermomlife', 'getinhisword', 'sahms', 'readyyourbible', 'disciplineyourchildren', 'motherhoodjourney', 'sahmsoftiktok', 'christianparenting', 'boymomsoftiktok', 'sahmtok', 'discipliningchildren', 'howtodisciplinetoddlers', 'howtodisciplinekids']",age3,relatable content,0.3189888298511505
anon_2088,0.1758252546324702,20559,21,912,122235,"['usher', 'fyp', 'sahm', 'toddlermom', 'foryoupage', 'fypage']",age3,relatable content,0.530623197555542
anon_2089,0.0784313725490196,21,6,1,357,"['fyp', 'christmastime', 'adventcalendar', 'sahm', 'doorables', 'toddlersoftiktok', 'microinfluencer', 'fypシ', 'doorablesunboxing', 'doorablesdisney']",age3,relatable content,0.3135506510734558
anon_2090,0.045,25,1,1,600,"['family', 'mom', 'fake', 'joke', 'nurse', 'fyp', 'sahm', 'mexicantiktok', 'momsoftiktok', 'toddlersoftiktok']",age3,relatable content,0.5940126776695251
anon_0079,0.1190130624092888,73,9,0,689,"['lifestyle', 'foryou', 'triplets', 'postpartum', 'momlife', 'fyp', 'breastfeeding', 'sahm', 'toddlermom', 'tripletmom', 'csection', 'momtok', 'foryoupage', 'babytiktok', '4under3']",age3,shared experience,0.2511768937110901
anon_2091,0.0681818181818181,16,5,0,308,"['teamwork', 'pov', 'reset', 'sahm', 'toddlermom', 'roadto10k', 'makingthebestofit', 'movingvlog', 'fypage', 'justlivingmybestlife', 'toddlersoftiktok', 'fypp', 'fypシ゚viral', 'creatorsunder10k', 'EspecialistasEmPontos']",age3,relatable content,0.2791225910186767
anon_2092,0.0466200466200466,19,1,0,429,"['mom', 'foryou', 'momsbelike', 'parati', 'momlife', 'fyp', 'toddlersbelike', 'momhack', 'sahm', 'toddlermom', 'momtok', 'momsoftiktok', 'occupationaltherapist', 'toddlersoftiktok', 'toddlerhack']",age3,relatable content,0.9458914399147034
anon_2093,0.0883534136546184,18,4,0,249,"['mom', 'goodmorning', 'sahm', 'sahmlife', 'toddlermom', 'momsoftiktok', 'toddlersoftiktok', 'momsover30']",age3,everyday life situation,0.2951977849006653
anon_2094,0.1619537275064267,37,26,0,389,"['teamwork', 'fyp', 'boymom', 'sahm', 'toddlermom', 'girlmom', 'momtok', 'momofboth', 'momsoftiktok', 'momssupportingmoms']",age3,everyday life situation,0.2815631926059723
anon_2095,0.0536912751677852,6,2,0,149,"['2yrold', 'momlife', 'boymom', 'sahm', 'sahmlife', 'toddlermom', 'momsoftiktok', 'toddlersoftiktok', 'sahmsoftiktok']",age3,relatable content,0.3375544846057892
anon_2096,0.0434153400868306,27,2,1,691,"['postpartum', 'momlife', 'montessori', 'sahm', 'sahmlife', 'toddlermom', 'targetfinds', 'twoundertwo', 'momsoftiktok', 'toddlersoftiktok', 'learnontiktok', 'montessoriactivities', 'toddlerlearning', 'toddlerlearningtotalk', 'toddlerlearningactivities']",age3,everyday life situation,0.3689755797386169
anon_2097,0.059322033898305,5,1,1,118,"['fyp', 'sahm', 'toddlermom', 'toddlersoftiktok']",age3,relatable content,0.4600460529327392
anon_2098,0.0782396088019559,28,4,0,409,"['nature', 'diy', 'motherhood', 'garden', 'landscape', 'momlife', 'homestead', 'momthings', 'sahm', 'lifeupdate', 'toddlermom', 'homeproject', 'backyardmakeover', 'diylandscaping']",age3,everyday life situation,0.3711124360561371
anon_2099,0.1059190031152648,33,1,0,321,"['summer', 'toddler', 'outside', 'texas', 'fyp', 'sahm', 'sahmlife', 'momtok', 'momtent']",age3,relatable content,0.5755903720855713
anon_2100,0.0781893004115226,17,2,0,243,"['toddler', 'nosey', 'sahm', 'noseybaby', 'toddlersoftiktok']",age3,relatable content,0.9545658826828004
anon_1566,0.150887573964497,40,11,0,338,"['fyp', 'sahm', 'sahmlife', 'toddlermom', 'breakfastideas', 'toddlermeals', 'toddlerbreakfast', 'sahmlifestyle']",age3,relatable content,0.5529394745826721
anon_2101,0.0770110560426992,140,51,11,2623,"['firsttimemom', 'sahm', 'toddlermom', 'easybaking', 'fallbaking', 'toddlersoftiktok', 'wfhmom', 'toddlerfood', 'toddlersnacks', 'toddlerbreakfast', 'toddlerfoodideas']",age3,relatable content,0.3071982860565185
anon_0086,0.1235632183908046,35,7,1,348,"['postpartum', 'momlife', 'youngmom', 'boymom', 'sahm', 'toddlermom', 'momofboys', '2under2', 'momtok', 'newbornmom', 'mominfluencer', 'momsunder25', 'regularmomtok', 'pamomtok', 'ohiomomtok', 'creatorsearchinsights']",age3,relatable content,0.3306775689125061
anon_2102,0.0893401015228426,76,8,4,985,"['meals', 'stayathomemom', 'sahm', 'toddlersoftiktok', 'toddlerfood', 'toddlerfoodideas']",age3,relatable content,0.6474654674530029
anon_2103,0.1037037037037037,20,19,3,405,"['teamwork', 'pickyeater', 'sahm', 'toddlermom', 'roadto10k', 'momsoftiktok', 'pickytoddler']",age3,everyday life situation,0.3103978633880615
anon_2104,0.1684901531728665,71,4,2,457,"['reallife', 'viral', 'foryou', 'normal', 'realistic', 'momlife', 'fy', 'fyp', 'normalpeople', 'sahm', 'toddlermom', 'unaesthetic', 'foryoupage', 'fypシ', 'fypシ゚viral', 'realisticmomlife']",age3,everyday life situation,0.5828163623809814
